model,model_display,setting,bin_type,bin_index,bin_label,n,abstentions,abstention_rate,ci_low,ci_high,confidence_mean,confidence_min,confidence_max
gpt-5.4-nano,GPT-5.4 Nano,QP7,absolute_bin,6,60–70%,11,0,0.0,0.0,0.2588329669680317,0.6218181818181819,0.62,0.63
gpt-5.4-nano,GPT-5.4 Nano,QP7,absolute_bin,7,70–80%,17,0,0.0,0.0,0.1843181350088518,0.7488235294117648,0.7,0.78
gpt-5.4-nano,GPT-5.4 Nano,QP7,absolute_bin,8,80–90%,10,0,0.0,0.0,0.2775327998628892,0.852,0.82,0.88
gpt-5.4-nano,GPT-5.4 Nano,QP7,absolute_bin,9,90–100%,13,1,0.07692307692307693,0.013710421242556586,0.3331395092109959,0.963076923076923,0.92,0.99
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,0,0–10%,13,2,0.15384615384615385,0.043258178358081184,0.4223463101948254,0.043846153846153854,0.0,0.08
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,1,10–20%,81,8,0.09876543209876543,0.050900116268798354,0.18296501401647308,0.14382716049382716,0.1,0.18
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,2,20–30%,31,1,0.03225806451612903,0.005717221525416816,0.16194105164724906,0.2325806451612903,0.2,0.28
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,3,30–40%,17,1,0.058823529411764705,0.010460400984997592,0.26982030637575405,0.3423529411764706,0.32,0.38
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,4,40–50%,19,1,0.05263157894736842,0.009351994062300362,0.24638731166898786,0.4342105263157895,0.42,0.48
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,5,50–60%,16,0,0.0,0.0,0.1936076805344365,0.559375,0.54,0.58
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,6,60–70%,59,3,0.05084745762711865,0.01744271747299006,0.139165022152769,0.6230508474576271,0.62,0.68
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,7,70–80%,70,2,0.02857142857142857,0.007870611945441225,0.09832256118423902,0.746,0.7,0.78
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,8,80–90%,30,0,0.0,0.0,0.11351339317396876,0.8529999999999999,0.82,0.88
gpt-5.4-nano,GPT-5.4 Nano,Pooled,absolute_bin,9,90–100%,62,3,0.04838709677419355,0.016591685850580726,0.1328803792732396,0.9535483870967741,0.9,0.99
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,0,0–10%,4,1,0.25,0.04558726080970055,0.6993581574175981,0.0,0.0,0.0
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,1,10–20%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,2,20–30%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,3,30–40%,1,0,0.0,0.0,0.7934506856227626,0.3,0.3,0.3
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,6,60–70%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,7,70–80%,1,0,0.0,0.0,0.7934506856227626,0.7,0.7,0.7
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-25,absolute_bin,9,90–100%,91,5,0.054945054945054944,0.023695099703426786,0.12224802467282925,0.9896703296703296,0.9,1.0
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,0,0–10%,4,0,0.0,0.0,0.4898908364545973,0.0125,0.0,0.05
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,1,10–20%,2,1,0.5,0.09453120573423074,0.9054687942657693,0.1,0.1,0.1
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,2,20–30%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,6,60–70%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Quant-100,absolute_bin,9,90–100%,92,2,0.021739130434782608,0.0059820412288536864,0.07583493982695838,0.9934782608695653,0.9,1.0
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,0,0–10%,1,0,0.0,0.0,0.7934506856227626,0.05,0.05,0.05
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,1,10–20%,2,0,0.0,0.0,0.6576197724933469,0.1,0.1,0.1
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,2,20–30%,2,1,0.5,0.09453120573423074,0.9054687942657693,0.225,0.2,0.25
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,6,60–70%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,8,80–90%,1,0,0.0,0.0,0.7934506856227626,0.8,0.8,0.8
qwen3.5-397b,Qwen3.5-397B,QP6,absolute_bin,9,90–100%,90,4,0.044444444444444446,0.01741724185270873,0.10876855032812233,0.9942222222222221,0.9,1.0
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,0,0–10%,6,0,0.0,2.7755575615628914e-17,0.3903342879021653,0.008333333333333333,0.0,0.05
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,1,10–20%,1,0,0.0,0.0,0.7934506856227626,0.1,0.1,0.1
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,2,20–30%,1,1,1.0,0.20654931437723745,1.0,0.2,0.2,0.2
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,3,30–40%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,6,60–70%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,7,70–80%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,8,80–90%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,QP7,absolute_bin,9,90–100%,83,3,0.03614457831325301,0.012367803271745428,0.10095892976960381,0.9938554216867471,0.9,1.0
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,0,0–10%,15,1,0.06666666666666667,0.011866895493268553,0.2981652987378003,0.010000000000000002,0.0,0.05
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,1,10–20%,5,1,0.2,0.03622410863243014,0.6244653702374747,0.1,0.1,0.1
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,2,20–30%,3,2,0.6666666666666666,0.2076596008020477,0.9385080552796037,0.21666666666666667,0.2,0.25
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,3,30–40%,1,0,0.0,0.0,0.7934506856227626,0.3,0.3,0.3
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,4,40–50%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,5,50–60%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,6,60–70%,0,0,,,,,,
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,7,70–80%,1,0,0.0,0.0,0.7934506856227626,0.7,0.7,0.7
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,8,80–90%,1,0,0.0,0.0,0.7934506856227626,0.8,0.8,0.8
qwen3.5-397b,Qwen3.5-397B,Pooled,absolute_bin,9,90–100%,356,14,0.03932584269662921,0.02356776203786188,0.06491970387295315,0.9927808988764043,0.9,1.0
